_G Int,G FWHM,G Shift,_2D Int,2D FWHM,2D Shift,_2D_MassCenter,_D Int,2D/G,D/G,_R Int,_Rp Int,R/G,Rp/G,_Target
1864.0455,14.102,1583.914,898.0942,55.9797,2691.681,2689.9855,65.005,0.481798432,0.034873076,0,0,0,0,BLG-AB
1790.0194,14.8744,1587.359,923.062,53.9935,2698.936,2696.349,72.0027,0.515671506,0.040224536,0,0,0,0,BLG-AB
1892.0267,13.7593,1585.088,937.0205,52.9408,2692.068,2690.6231,58.0013,0.495246975,0.030655646,0,0,0,0,BLG-AB
1516.026,18.9627,1584.333,937.0205,55.7574,2692.243,2690.8724,66.0056,0.618076801,0.043538567,0,0,0,0,BLG-AB
1628.0015,17.0454,1584.013,973.0962,55.7553,2693.136,2691.1894,86.0042,0.597724388,0.052828084,0,0,0,0,BLG-AB
1929.976,13.8117,1585.315,927.0923,53.411,2694.19,2692.2283,88.0053,0.480364678,0.045599168,0,0,0,0,BLG-AB
1679.0053,15.2114,1587.542,920.0149,53.9021,2695.967,2694.7565,84.0031,0.54795235,0.050031468,0,0,0,0,BLG-AB
1632.0496,14.7474,1585.856,939.0847,52.6534,2693.455,2692.765,76.0049,0.575402059,0.046570215,0,0,0,0,BLG-AB
1631.0375,16.3201,1586.14,903.0092,55.0233,2695.365,2693.2375,61.0029,0.55364098,0.037401286,0,0,0,0,BLG-AB
1862.0216,13.7348,1586.55,878.0413,55.4949,2696.113,2693.7777,54.0052,0.471552693,0.02900353,0,0,0,0,BLG-AB
1818.0006,14.4631,1585.699,898.0942,55.6431,2694.821,2692.6407,61.0029,0.494001047,0.033554939,0,0,0,0,BLG-AB
1766.0354,15.1485,1585.339,908.0225,55.9028,2695.53,2693.5027,75.0043,0.51415872,0.04247044,0,0,0,0,BLG-AB
1765.0235,15.1096,1584.008,929.0583,54.2622,2692.664,2690.9935,70.0017,0.526371632,0.039660492,0,0,0,0,BLG-AB
1739.0156,15.0203,1585.554,945.081,55.1368,2695.514,2693.8165,59.0018,0.543457459,0.033928275,0,0,0,0,BLG-AB
1762.0382,14.5004,1585.332,960.0224,54.3384,2696.239,2694.1197,74.0038,0.544836315,0.041998976,0,0,0,0,BLG-AB
1629.0136,15.2917,1584.368,1078.0791,52.5571,2695.013,2693.3143,49.0025,0.661798711,0.030081087,0,0,0,0,BLG-AB
1706.0251,15.1496,1584.789,1049.0808,53.168,2695.613,2693.8177,62.0034,0.614926943,0.036343779,0,0,0,0,BLG-AB
1737.0423,14.8111,1587.095,940.0676,53.9782,2699.362,2696.8552,74.0038,0.541188663,0.042603338,0,0,0,0,BLG-AB
1737.0423,14.7142,1585.351,926.011,54.3993,2695.404,2693.5941,78.006,0.533096402,0.044907369,0,0,0,0,BLG-AB
1709.0104,14.9306,1584.589,937.0205,55.2615,2694.257,2692.615,65.005,0.548282503,0.038036632,0,0,0,0,BLG-AB
1618.0336,15.4357,1585.007,970.0488,53.7407,2695.919,2694.0089,66.0056,0.599523273,0.040793714,0,0,0,0,BLG-AB
1663.016,15.242,1584.532,943.0166,54.1154,2693.826,2692.3431,58.0013,0.567052031,0.034877175,0,0,0,0,BLG-AB
1773.018,14.5996,1583.794,961.0054,53.9478,2691.514,2690.1252,61.0029,0.54201672,0.03440625,0,0,0,0,BLG-AB
1762.0382,14.5788,1585.358,926.011,54.044,2694.894,2692.8789,54.0052,0.525534009,0.030649279,0,0,0,0,BLG-AB
1543.046,16.8004,1586.328,930.0413,55.6722,2697.28,2695.2298,71.0022,0.602730768,0.046014312,0,0,0,0,BLG-AB
1617.0217,15.504,1585.642,938.0034,54.5364,2695.07,2693.285,64.0045,0.580080898,0.03958172,0,0,0,0,BLG-AB
1716.0437,14.7093,1584.881,951.0771,54.1271,2694.294,2692.4424,54.0052,0.55422662,0.03147076,0,0,0,0,BLG-AB
1781.0126,14.4352,1584.952,958.0564,53.6569,2693.913,2692.2596,50.0031,0.537927918,0.028075658,0,0,0,0,BLG-AB
1548.0047,16.7993,1587.866,934.0715,55.0309,2700.906,2698.4351,53.0047,0.60340353,0.034240658,0,0,0,0,BLG-AB
1632.0496,15.1549,1584.661,1002.0942,53.9083,2692.439,2691.1779,61.0029,0.614009648,0.037378092,0,0,0,0,BLG-AB
1791.0313,14.9607,1584.482,910.0867,54.08,2692.851,2691.2072,69.0011,0.508135564,0.038525904,0,0,0,0,BLG-AB
1696.0065,15.4617,1586.513,891.0169,55.1971,2696.35,2693.9234,60.0024,0.525361725,0.035378638,0,0,0,0,BLG-AB
1736.0302,14.5155,1587.555,877.0584,54.4706,2697.721,2695.0778,62.0034,0.505209184,0.035715623,0,0,0,0,BLG-AB
1779.0394,14.6173,1585.674,911.0696,54.3141,2694.158,2692.3518,62.0034,0.512113222,0.034852179,0,0,0,0,BLG-AB
1723.0263,15.0467,1585.151,938.0034,54.6548,2695.514,2693.4477,73.0033,0.544392967,0.042369231,0,0,0,0,BLG-AB
1868.0428,13.5169,1582.357,1065.0053,53.3522,2691.429,2689.8367,53.0047,0.570118254,0.028374457,0,0,0,0,BLG-AB
1636.0468,15.5695,1584.89,904.0903,55.1092,2693.587,2691.7308,66.0056,0.552606625,0.040344567,0,0,0,0,BLG-AB
1537.0247,16.2006,1587.02,885.0205,55.0226,2697.023,2694.9357,58.0013,0.575801092,0.037736088,0,0,0,0,BLG-AB
1594.0496,15.8308,1587.578,886.0034,55.524,2699.264,2696.6561,60.0024,0.555819217,0.037641489,0,0,0,0,BLG-AB
1793.0047,14.6147,1586.036,877.0584,55.8889,2695.882,2693.4386,56.0002,0.489155661,0.031232601,0,0,0,0,BLG-AB
1760.0142,14.7851,1583.72,946.064,54.659,2691.306,2689.9174,52.0041,0.537532027,0.029547546,0,0,0,0,BLG-AB
1693.0213,15.4877,1585.783,907.0393,55.0281,2695.936,2693.83,77.0054,0.535751854,0.045484011,0,0,0,0,BLG-AB
1725.0502,15.2502,1585.774,894.064,54.1597,2695.053,2692.9664,81.0015,0.518282888,0.046956025,0,0,0,0,BLG-AB
1657.0455,15.4663,1585.403,878.0413,54.6479,2694.351,2692.3672,64.0045,0.529883639,0.038625674,0,0,0,0,BLG-AB
1685.0267,15.6155,1584.594,873.0281,54.9118,2692.009,2690.464,63.004,0.518109357,0.037390505,0,0,0,0,BLG-AB
1830.0431,14.3037,1584.994,892.0979,56.407,2694.065,2692.1974,72.0027,0.48747371,0.039344811,0,0,0,0,BLG-AB
1830.0431,13.8513,1584.669,897.0129,54.8474,2692.059,2690.2701,56.0002,0.490159439,0.030600481,0,0,0,0,BLG-AB
1728.0356,14.8024,1585.734,952.06,52.7372,2694.497,2693.1338,72.0027,0.550949298,0.041667371,0,0,0,0,BLG-AB
1715.0318,16.063,1584.451,894.064,55.2601,2693.797,2691.9441,93.0019,0.52131045,0.054227508,0,0,0,0,BLG-AB
1792.0431,14.5796,1586.776,915.0017,53.839,2698.129,2695.7455,73.0033,0.510591347,0.040737469,0,0,0,0,BLG-AB
1712.0465,14.9178,1586.001,918.0488,53.1423,2695.55,2693.6515,64.0045,0.536228893,0.037384791,0,0,0,0,BLG-AB
1531.0035,16.6835,1584.489,927.0923,55.5053,2693.344,2691.6861,55.0057,0.605545513,0.035927873,0,0,0,0,BLG-AB
1540.01,16.4909,1586.366,947.0469,53.9969,2697.509,2695.3295,47.0014,0.614961526,0.030520191,0,0,0,0,BLG-AB
1539.0488,16.0019,1585.924,950.0943,52.6673,2695.805,2693.8335,48.002,0.617325649,0.031189394,0,0,0,0,BLG-AB
1571.0272,15.8508,1585.545,951.0771,54.3723,2695.655,2693.9404,64.0045,0.605385508,0.040740542,0,0,0,0,BLG-AB
1448.0213,17.2901,1585.676,977.0281,54.3896,2695.882,2694.4921,51.0036,0.674733238,0.035222963,0,0,0,0,BLG-AB
1564.0446,15.8466,1584.076,935.0544,53.3757,2692.306,2690.7782,54.0052,0.597843821,0.034529194,0,0,0,0,BLG-AB
1639.032,15.2834,1585.187,933.0887,53.9256,2694.304,2692.67,65.005,0.569292546,0.039660605,0,0,0,0,BLG-AB
1581.0458,15.8628,1587.172,924.0452,54.2137,2698.705,2696.3953,50.0031,0.584451886,0.031626598,0,0,0,0,BLG-AB
1642.0175,15.9718,1585.622,905.0735,55.6043,2695.731,2693.8866,67.0001,0.551196013,0.040803524,0,0,0,0,BLG-AB
1621.0189,15.3592,1585.772,923.062,53.3106,2695.955,2694.0156,54.0052,0.569433213,0.033315589,0,0,0,0,BLG-AB
1614.0363,15.0832,1585.749,925.0281,55.6078,2695.43,2693.4374,56.0002,0.573114805,0.03469575,0,0,0,0,BLG-AB
1688.0118,14.3214,1585.061,939.0847,54.7449,2694.312,2692.3514,47.0014,0.55632591,0.027844237,0,0,0,0,BLG-AB
1632.0496,15.7007,1585.454,948.0301,55.1078,2696.442,2694.187,53.0047,0.580883142,0.032477383,0,0,0,0,BLG-AB
1733.0449,15.1654,1585.89,875.0923,54.6618,2694.067,2692.3447,59.0018,0.504944967,0.034045165,0,0,0,0,BLG-AB
1679.0053,15.4229,1586.062,891.0169,55.1791,2695.595,2693.7101,68.0006,0.53068141,0.040500527,0,0,0,0,BLG-AB
1817.039,14.0507,1585.878,888.0678,53.9339,2695.633,2693.3915,61.0029,0.48874449,0.033572697,0,0,0,0,BLG-AB
1769.0208,14.606,1586.168,885.0205,54.4194,2695.66,2693.5874,70.0017,0.500288352,0.039570874,0,0,0,0,BLG-AB
1653.048,15.2612,1588.669,875.0923,54.3314,2701.496,2698.5728,65.005,0.529381059,0.039324327,0,0,0,0,BLG-AB
1836.0137,13.4879,1584.319,866.0488,54.2622,2690.821,2689.0547,51.0036,0.47170062,0.027779531,0,0,0,0,BLG-AB
1636.0468,15.7234,1585.902,871.062,55.6736,2695.567,2693.3503,69.0011,0.532418755,0.042175505,0,0,0,0,BLG-AB
1749.0342,14.6226,1587.567,856.0224,56.1383,2698.248,2695.7918,55.0057,0.489425764,0.031449185,0,0,0,0,BLG-AB
1670.0492,15.0633,1586.538,889.0508,54.0399,2696.654,2694.1644,62.0034,0.532350065,0.037126691,0,0,0,0,BLG-AB
1693.0213,14.8669,1586.129,857.0054,56.3218,2695.764,2693.5739,54.0052,0.506198829,0.031898713,0,0,0,0,BLG-AB
1771.0447,14.5491,1584.996,901.0432,53.9748,2692.913,2691.3552,58.0013,0.508763669,0.032749766,0,0,0,0,BLG-AB
1838.0378,14.3968,1584.874,878.0413,56.123,2694.043,2692.3581,81.0015,0.47770579,0.044069551,0,0,0,0,BLG-AB
1736.0302,14.8593,1584.875,880.0073,55.2206,2692.76,2690.9872,60.0024,0.506907829,0.034562993,0,0,0,0,BLG-AB
1815.0152,14.0744,1584.17,887.0847,53.954,2691.012,2689.4243,56.0002,0.488747808,0.030853846,0,0,0,0,BLG-AB
1815.0152,14.1743,1583.735,888.0678,54.6922,2690.167,2688.4547,61.0029,0.489289456,0.033610132,0,0,0,0,BLG-AB
1771.0447,14.2433,1587.056,839.0168,56.916,2698.341,2695.6628,63.004,0.473741177,0.035574483,0,0,0,0,BLG-AB
1771.0447,14.3455,1585.512,868.0149,54.1237,2694.203,2691.9711,62.0034,0.49011462,0.035009506,0,0,0,0,BLG-AB
1524.0207,15.8221,1587.588,1022.0488,51.8023,2693.189,2693.8426,100.0057,0.670626587,0.065619647,0,0,0,0,BLG-AB
1450.0452,17.4341,1586.221,896.03,55.0808,2696.234,2694.3504,65.005,0.617932462,0.044829637,0,0,0,0,BLG-AB
1636.0468,14.8427,1584.791,878.0413,54.6652,2691.938,2690.3551,60.0024,0.536684709,0.036675234,0,0,0,0,BLG-AB
1688.0118,14.7093,1585.314,869.0962,55.5475,2694.158,2692.2002,55.0057,0.514863818,0.032586087,0,0,0,0,BLG-AB
1783.0366,13.967,1585.277,900.0603,55.4873,2694.267,2692.4939,66.0056,0.504790704,0.037018646,0,0,0,0,BLG-AB
1450.0452,16.8049,1586.338,898.0942,55.1479,2697.141,2694.8598,55.0057,0.619356004,0.037933783,0,0,0,0,BLG-AB
1680.0172,15.1096,1584.973,906.0564,54.9762,2694.369,2692.9751,86.0042,0.539313764,0.051192452,0,0,0,0,BLG-AB
1687.0506,14.687,1585.064,876.0755,54.4138,2693.221,2691.4617,49.0025,0.519294146,0.029046254,0,0,0,0,BLG-AB
1641.0055,15.2107,1583.695,926.011,55.4367,2693.353,2691.6525,62.0034,0.564294879,0.037783786,0,0,0,0,BLG-AB
1589.0405,15.3894,1584.257,925.0281,54.5641,2691.877,2690.6009,56.0002,0.582129971,0.035241518,0,0,0,0,BLG-AB
1534.0395,15.5224,1585.344,878.0413,56.0316,2694.183,2692.5643,45.0004,0.572372028,0.029334577,0,0,0,0,BLG-AB
1373.0337,17.8028,1584.209,935.0544,54.9824,2691.513,2690.4351,54.0052,0.681013438,0.039332756,0,0,0,0,BLG-AB
1634.0229,15.0915,1585.723,917.0659,53.9235,2696.139,2693.9463,51.0036,0.561231975,0.031213516,0,0,0,0,BLG-AB
1666.0013,14.7104,1585.156,918.0488,54.337,2695.216,2693.2533,55.0057,0.55104927,0.033016601,0,0,0,0,BLG-AB
1686.0385,14.862,1584.925,944.0979,55.1403,2695.568,2693.5676,77.0054,0.559950381,0.045672385,0,0,0,0,BLG-AB
1701.0158,14.3798,1584.108,945.081,54.553,2693.305,2691.5527,48.002,0.555598014,0.028219609,0,0,0,0,BLG-AB
1619.0455,14.8635,1585.548,979.0923,54.1791,2697.468,2695.4146,55.0057,0.604734271,0.033974153,0,0,0,0,BLG-AB
1788.0459,13.7932,1584.946,842.0639,54.0669,2692.335,2690.3734,58.0013,0.470940875,0.032438373,0,0,0,0,BLG-AB
1848.0055,13.9712,1585.521,881.0886,54.5752,2694.645,2692.5342,78.006,0.476778126,0.042210913,0,0,0,0,BLG-AB
1784.0487,14.2298,1585.468,872.0451,54.4623,2694.226,2692.0716,70.0017,0.488801175,0.03923755,0,0,0,0,BLG-AB
1725.0502,14.7492,1585.93,856.0224,54.9111,2695.129,2693.228,75.0043,0.496230429,0.043479488,0,0,0,0,BLG-AB
1805.0471,14.0013,1585.148,859.0696,55.7297,2693.783,2691.9085,76.0049,0.475926418,0.042106879,0,0,0,0,BLG-AB
1734.0063,14.3892,1585.63,853.0735,56.1847,2694.845,2693.0135,75.0043,0.491966782,0.043254918,0,0,0,0,BLG-AB
1752.0196,14.1713,1584.704,854.0564,55.1022,2691.082,2689.6147,55.0057,0.487469661,0.031395596,0,0,0,0,BLG-AB
1792.0431,13.3914,1586.514,847.0772,54.3529,2695.063,2692.9886,55.0057,0.472687962,0.030694407,0,0,0,0,BLG-AB
1694.0332,14.6467,1587.089,840.0981,54.2088,2697.282,2694.6243,49.0025,0.49591596,0.028926529,0,0,0,0,BLG-AB
1598.047,15.7758,1585.857,868.0149,56.5351,2695.661,2693.8723,67.0001,0.543172322,0.041926239,0,0,0,0,BLG-AB
1698.0304,14.6478,1585.102,839.0168,55.5191,2693.382,2691.4395,58.0013,0.494111766,0.034157987,0,0,0,0,BLG-AB
1763.0501,14.6173,1583.288,892.0979,55.1576,2690.633,2689.1239,71.0022,0.505996908,0.040272367,0,0,0,0,BLG-AB
1786.0219,14.3157,1585.584,846.0943,55.596,2695.064,2693.1026,77.0054,0.473731201,0.043115597,0,0,0,0,BLG-AB
1726.0116,15.2197,1583.458,869.0962,55.2123,2691.353,2689.7429,98.0046,0.503528597,0.056780963,0,0,0,0,BLG-AB
1767.0473,14.091,1586.071,827.0244,56.6459,2696.35,2694.1786,87.0047,0.468026181,0.049237335,0,0,0,0,BLG-AB
1708.0491,14.8186,1585.441,862.0186,53.4526,2693.641,2692.1274,87.0047,0.504680223,0.050938056,0,0,0,0,BLG-AB
1618.0336,15.1858,1586.597,853.0735,54.7068,2696.26,2693.9815,60.0024,0.527228545,0.037083532,0,0,0,0,BLG-AB
1563.0326,15.3958,1586.668,848.0603,55.961,2696.581,2694.5364,57.0008,0.542573648,0.036468081,0,0,0,0,BLG-AB
1454.0425,16.7382,1587.085,887.0847,53.1313,2697.953,2695.6481,57.0008,0.610081686,0.039201605,0,0,0,0,BLG-AB
1524.0207,15.4745,1587.219,869.0962,54.7885,2697.589,2695.5001,62.0034,0.570265351,0.040684093,0,0,0,0,BLG-AB
1368.0244,17.3376,1584.803,849.0432,55.5496,2691.991,2690.4561,46.0009,0.620634544,0.033625789,0,0,0,0,BLG-AB
1620.007,14.96,1586.089,872.0451,54.4554,2696.718,2694.6551,53.0047,0.538297118,0.032718809,0,0,0,0,BLG-AB
1635.0348,15.1383,1586.67,873.0281,54.6008,2697.502,2695.6097,64.0045,0.533950776,0.03914565,0,0,0,0,BLG-AB
1609.027,15.1496,1586.97,880.0073,54.1611,2697.306,2695.0125,51.0036,0.546918914,0.031698412,0,0,0,0,BLG-AB
1551.0407,15.5533,1585.784,899.0771,54.0738,2695.714,2693.6891,49.0025,0.579660547,0.031593304,0,0,0,0,BLG-AB
1702.0279,14.3274,1587.081,870.0791,54.0378,2698.034,2695.7526,58.0013,0.511201432,0.034077761,0,0,0,0,BLG-AB
1582.0072,15.3856,1586.244,899.0771,53.8854,2696.526,2694.7248,52.0041,0.568314164,0.032872227,0,0,0,0,BLG-AB
1617.0217,14.7854,1586.666,886.0034,54.1825,2697.389,2695.0972,49.0025,0.547923012,0.03030417,0,0,0,0,BLG-AB
1593.0377,15.1187,1585.645,910.0867,53.8834,2695.209,2693.5581,46.0009,0.571290121,0.028876216,0,0,0,0,BLG-AB
1479.0383,16.5953,1585.888,921.0962,53.1818,2697.576,2695.2674,58.0013,0.62276697,0.03921555,0,0,0,0,BLG-AB
1649.0001,14.7244,1586.159,961.0054,52.6188,2697.927,2695.8931,59.0018,0.58278068,0.03578035,0,0,0,0,BLG-AB
1456.0159,16.506,1585.9,952.06,54.3931,2697.418,2695.4312,51.0036,0.653880222,0.035029563,0,0,0,0,BLG-AB
1455.0038,16.5787,1584.642,1011.0393,53.535,2696.244,2694.0457,44.0059,0.694870556,0.030244526,0,0,0,0,BLG-AB
1748.0221,13.8155,1584.977,844.03,53.5059,2692.613,2690.8142,66.0056,0.482848586,0.037760163,0,0,0,0,BLG-AB
1697.0185,14.3696,1585.636,831.0547,55.5032,2694.216,2692.1555,63.004,0.489714579,0.037126289,0,0,0,0,BLG-AB
1482.0236,18.8003,1586.643,842.0639,56.1071,2697.643,2695.3089,75.0043,0.568185216,0.050609383,0,0,0,0,BLG-AB
1529.03,16.9402,1584.3,811.0017,57.5912,2692.948,2691.4403,88.0053,0.530402739,0.057556294,0,0,0,0,BLG-AB
1748.0221,13.9817,1585.293,818.0791,55.6701,2694.388,2692.6593,105.0023,0.468002721,0.060069206,0,0,0,0,BLG-AB
1507.0195,16.1671,1584.408,821.0281,58.7193,2692.575,2689.9099,92.0014,0.544802572,0.06104858,0,0,0,0,BLG-AB
1660.0306,14.6286,1585.873,831.0547,54.8017,2694.568,2692.7381,86.0042,0.500626133,0.051808804,0,0,0,0,BLG-AB
1637.0082,14.7296,1587.094,810.0185,55.8654,2697.949,2695.2876,68.0006,0.494816397,0.04153956,0,0,0,0,BLG-AB
1490.0183,15.9345,1587.395,878.0413,53.3266,2699.226,2696.4856,55.0057,0.589282226,0.036916124,0,0,0,0,BLG-AB
1545.0193,15.5601,1587.08,857.0054,54.9568,2698.826,2696.2995,61.0029,0.554689123,0.039483584,0,0,0,0,BLG-AB
1418.0161,17.0401,1586,914.0186,54.2573,2695.792,2694.0761,65.005,0.644575615,0.045842216,0,0,0,0,BLG-AB
1508.0316,15.5654,1586.899,863.0017,54.6022,2697.921,2695.6347,62.0034,0.572270303,0.041115451,0,0,0,0,BLG-AB
1616.0096,14.6799,1586.121,847.0772,54.5807,2695.976,2693.6598,52.0041,0.524178322,0.032180564,0,0,0,0,BLG-AB
1674.0467,13.961,1587.115,889.0508,54.3245,2699.809,2697.0669,54.0052,0.531078852,0.032260271,0,0,0,0,BLG-AB
1540.01,15.5417,1585.947,867.032,55.0572,2695.352,2693.5062,69.0011,0.563004136,0.044805618,0,0,0,0,BLG-AB
1558.0233,15.4176,1586.295,834.0034,55.2615,2696.184,2694.3021,90.0003,0.535295846,0.057765696,0,0,0,0,BLG-AB
1555.0379,14.9181,1585.99,817.0962,54.8044,2694.256,2692.4646,52.0041,0.525450987,0.033442336,0,0,0,0,BLG-AB
1496.0395,15.5326,1586.595,838.0337,55.0551,2697.44,2695.4083,63.004,0.560168164,0.042113861,0,0,0,0,BLG-AB
1398.0296,16.4505,1586.343,834.0034,54.6396,2694.329,2692.9292,52.0041,0.596556325,0.037198139,0,0,0,0,BLG-AB
1635.0348,15.1628,1586.29,846.0943,54.0198,2695.333,2693.7021,73.0033,0.517477854,0.044649386,0,0,0,0,BLG-AB
1507.0195,15.4361,1586.213,850.0261,53.884,2696.286,2694.5067,73.0033,0.564044526,0.048442173,0,0,0,0,BLG-AB
1327.0393,17.5509,1586.673,842.0639,54.2968,2696.48,2694.5443,48.002,0.634543303,0.036172252,0,0,0,0,BLG-AB
1548.0047,15.3626,1586.867,841.081,54.5219,2697.262,2695.1617,48.002,0.54333233,0.03100895,0,0,0,0,BLG-AB
1543.046,15.2299,1586.087,839.0168,55.7317,2697.085,2694.6322,49.0025,0.543740627,0.031756992,0,0,0,0,BLG-AB
1515.0142,15.3682,1585.33,870.0791,53.7691,2695.04,2693.2027,44.0059,0.574304254,0.029046526,0,0,0,0,BLG-AB
1650.012,14.2539,1584.668,852.0906,55.5254,2693.674,2691.5749,50.0031,0.51641479,0.030304689,0,0,0,0,BLG-AB
1710.0225,13.8038,1585.483,890.0337,53.3993,2696.312,2694.0666,63.004,0.520480695,0.03684396,0,0,0,0,BLG-AB
1586.0045,14.2513,1583.334,875.0923,54.3023,2691.947,2690.5997,59.0018,0.551759027,0.037201534,0,0,0,0,BLG-AB
1469.0197,15.8787,1586.313,924.0452,53.0031,2698.325,2696.1084,52.0041,0.629021653,0.035400546,0,0,0,0,BLG-AB
1556.05,14.9185,1586.147,884.0376,53.0253,2697.684,2695.7471,58.0013,0.568129302,0.037274702,0,0,0,0,BLG-AB
1310.038,17.8239,1585.111,969.0659,53.623,2696.706,2694.6662,56.0002,0.739723504,0.042747004,0,0,0,0,BLG-AB
1307.0021,17.9788,1584.314,1044.0676,54.1451,2693.93,2693.1706,62.0034,0.79882626,0.047439404,0,0,0,0,BLG-AB
1379.0044,16.201,1587.48,752.0225,57.193,2695.85,2693.9317,70.0017,0.545337274,0.050762492,0,0,0,0,BLG-AB
1592.0258,14.7602,1585.815,784.0679,54.3093,2694.78,2692.8774,71.0022,0.492496981,0.044598649,0,0,0,0,BLG-AB
1545.0193,14.7602,1584.72,785.0508,54.3591,2691.428,2690.1759,67.0001,0.508117148,0.043365219,0,0,0,0,BLG-AB
1400.0029,16.2183,1590.075,768.0452,55.6147,2704.153,2701.1334,64.0045,0.548602578,0.045717405,0,0,0,0,BLG-AB
1644.0415,13.8596,1586.631,793.0129,55.9166,2696.27,2694.367,67.0001,0.482355768,0.04075329,0,0,0,0,BLG-AB
1545.0193,15.8429,1586.557,815.032,55.5863,2697.01,2694.9528,77.0054,0.527522213,0.04984106,0,0,0,0,BLG-AB
1582.0072,14.773,1586.546,791.0471,54.4284,2696.119,2694.0001,75.0043,0.500027497,0.047410846,0,0,0,0,BLG-AB
1598.047,14.6022,1588.934,787.0168,54.9416,2702.132,2698.9662,79.0005,0.492486642,0.049435655,0,0,0,0,BLG-AB
1567.03,14.8397,1584.126,836.0679,54.8211,2693.038,2691.0675,63.004,0.533536627,0.040205995,0,0,0,0,BLG-AB
1426.0107,16.1591,1585.411,946.064,53.3037,2698.311,2695.9232,68.0006,0.663434012,0.047685897,0,0,0,0,BLG-AB
1639.032,14.5366,1584.64,877.0584,55.195,2694.933,2692.8564,77.0054,0.535107551,0.046982243,0,0,0,0,BLG-AB
1373.0337,16.702,1585.606,847.0772,53.4013,2696.344,2694.6132,64.0045,0.61693839,0.046615389,0,0,0,0,BLG-AB
1453.0306,15.732,1585.55,831.0547,55.1812,2694.351,2692.685,49.0025,0.571945766,0.033724341,0,0,0,0,BLG-AB
1351.0232,16.6341,1586.07,883.0544,53.5309,2696.116,2694.2289,52.0041,0.653618976,0.038492381,0,0,0,0,BLG-AB
1507.0195,16.564,1584.302,866.0488,56.3924,2692.289,2691.1,60.0024,0.574676572,0.039815278,0,0,0,0,BLG-AB
1599.0084,14.3033,1583.584,791.0471,55.9333,2690.937,2689.2379,58.0013,0.494711035,0.036273293,0,0,0,0,BLG-AB
1337.0072,16.8924,1585.654,821.0281,55.9859,2693.944,2692.5869,48.002,0.614079042,0.035902574,0,0,0,0,BLG-AB
1404.0002,15.6796,1586.17,803.0395,56.3952,2696.715,2694.6979,50.0031,0.571965374,0.035614739,0,0,0,0,BLG-AB
1604.0177,14.0756,1584.773,829.0886,54.2033,2693.24,2691.6406,58.0013,0.516882451,0.036160012,0,0,0,0,BLG-AB
1452.0185,16.0532,1585.978,852.0906,54.7663,2696.533,2694.4854,67.0001,0.586831779,0.046142732,0,0,0,0,BLG-AB
1608.015,13.9146,1584.833,808.0527,54.8647,2692.762,2691.3893,58.0013,0.502515648,0.036070124,0,0,0,0,BLG-AB
1543.046,14.8254,1584.933,813.0659,54.0226,2693.219,2691.4506,48.002,0.526922658,0.031108599,0,0,0,0,BLG-AB
1557.0112,14.3214,1585.436,844.03,53.6133,2694.624,2692.6328,47.0014,0.542083448,0.030186938,0,0,0,0,BLG-AB
1405.0122,16.0031,1586.286,911.0696,52.1056,2697.817,2695.6062,54.0052,0.648442483,0.038437531,0,0,0,0,BLG-AB
1528.0181,14.4933,1586.006,840.0981,54.0877,2696.646,2694.4078,44.0059,0.549795909,0.028799332,0,0,0,0,BLG-AB
1458.0399,15.9292,1587.111,834.0034,54.5205,2699.444,2696.9811,53.0047,0.572003139,0.036353395,0,0,0,0,BLG-AB
1505.0462,14.8446,1585.191,852.0906,54.3342,2695.539,2693.4698,49.0025,0.566155776,0.032558801,0,0,0,0,BLG-AB
1300.0194,16.6865,1586.078,909.0054,53.1285,2695.803,2694.1565,50.0031,0.699224488,0.038463349,0,0,0,0,BLG-AB
1525.0328,15.0459,1584.228,871.062,54.1521,2693.687,2691.7213,45.0004,0.571175912,0.029507824,0,0,0,0,BLG-AB
1389.0229,16.7985,1584.128,943.0166,54.6985,2695.007,2693.1283,93.0019,0.678906446,0.066954908,0,0,0,0,BLG-AB
1440.0266,15.7622,1583.066,978.011,53.5925,2693.775,2692.0534,48.002,0.67916176,0.033334106,0,0,0,0,BLG-AB
1413.0069,15.6932,1582.43,1004.0601,52.8293,2693.167,2691.3928,44.0059,0.710584004,0.031143443,0,0,0,0,BLG-AB
1419.0281,14.9668,1587.231,708.083,55.2366,2696.903,2694.69,57.0008,0.498991528,0.040168902,0,0,0,0,BLG-AB
1472.0052,14.2939,1585.409,730.0036,55.1154,2693.259,2691.8017,63.004,0.495924607,0.042801479,0,0,0,0,BLG-AB
1488.0448,14.9916,1586.892,754.0866,52.9055,2697.131,2695.098,80.001,0.506763372,0.053762494,0,0,0,0,BLG-AB
1438.0027,15.3415,1587.922,725.0886,54.8612,2699.574,2697.2039,61.0029,0.504233128,0.042421965,0,0,0,0,BLG-AB
1288.0274,16.9561,1588.627,732.0679,54.4907,2699.939,2697.3899,55.0057,0.568363608,0.04270538,0,0,0,0,BLG-AB
1360.0298,15.9107,1586.434,765.0962,53.9914,2695.473,2693.3756,60.0024,0.562558409,0.044118445,0,0,0,0,BLG-AB
1555.0379,13.584,1585.109,742.0942,55.1362,2693.348,2691.8044,72.0027,0.477219366,0.046302859,0,0,0,0,BLG-AB
1528.0181,14.5423,1586.375,756.0527,52.8716,2695.67,2693.7777,70.0017,0.494793026,0.045812088,0,0,0,0,BLG-AB
